text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dkwl' (lm),"Masekhet: 71035, Page: 004, Side: 1, Line: 06, Word: 0",c,noun pl. construct,noun sg. emphatic,,,dy,"kl, klˀ","ˁlm, ˁlmˀ",,"who,which (relative)","all, every",eternity; world,,דכול' עלמא,kl,conjunction | noun pl. construct | noun sg. emphatic,"who,which (relative) | all, every | eternity; world"
"""(yrwb","Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 0",No data,,,,,,,,,,,,,עירוב,None,No data,
"mx$bt""","Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 1",No data,,,,,,,,,,,,,מחשבת,None,No data,
hw)y;,"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 2",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הואי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
hk),"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 3",a,,,,,hkh,,,,here,,,,הכא,hk),adverb,here
nmy,"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 4",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
lky,"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 5",c,,,,,ky,,,,when,,,,לכי,lky,conjunction,when
zryq,"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 6",verb G,,,,,zrq,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,זריק,zrq,verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
tygly,"Masekhet: 71035, Page: 004, Side: 1, Line: 07, Word: 7",verb Dt,,,,,gly,,,,"to be uncovered, exposed","to be revealed, appear",to be exiled,,תיגלי,gly#2,verb ethpaal,"to be uncovered, exposed | to be revealed, appear | to be exiled"
mylt);,"Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 0",noun sg. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילתא;,mylt),noun sg. emphatic,"word, speech; thing"
)y,"Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 1",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""b(bwdh","Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 2",No data,,,,,,,,,,,,,בעבודה,None,No data,
")xt""","Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 3",No data,,,,,,,,,,,,,אחת,None,No data,
)y,"Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 4",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""b$ty","Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 5",No data,,,,,,,,,,,,,בשתי,None,No data,
"(bwdwt"";","Masekhet: 71035, Page: 004, Side: 1, Line: 08, Word: 6",No data,,,,,,,,,,,,,עבודות;,None,No data,
)y,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 0",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 1",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
gby,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 2",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
"""twdh""","Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 3",No data,,,,,,,,,,,,,תודה,None,No data,
nmy,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 4",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
{{(d}},"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 5",c,,,,,ˁd,,,,until,,,,עד,(d,conjunction,until
^ky^,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 6",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
{{d}}zryq;,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 7",c,verb G,,,,dy,zrq,,,to throw,to disperse,(gram.) to use a disjunctive accent,,דזריק;,zrq,conjunction | verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
)l),"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 8",c,,,,,ˀlˀ,,,,but rather,,,,אלא,)l),conjunction,but rather
m)y,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 9",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
"""qd$","Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 10",No data,,,,,,,,,,,,,קדש,None,No data,
"hlxM"";","Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 11",No data,,,,,,,,,,,,,הלחם;,None,No data,
l),"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 12",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
lxywbyh,"Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 13",p02,verb D,,,,l_,ḥwb,,,to condemn,to make sin,"to condemn to, impose","to vanquish, prevail over",לחיוביה,xwb,preposition with pronominal suffix | verb pael,"to condemn | to make sin | to condemn to, impose | to vanquish, prevail over"
"""bm(ylh"";","Masekhet: 71035, Page: 004, Side: 1, Line: 09, Word: 14",No data,,,,,,,,,,,,,במעילה;,None,No data,
l)w,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 0",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
)('g,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 1",c,,,,,ˀp ˁl gb,,,,even though,,,,אע'ג,)p@(l@gb,conjunction,even though
d)y,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 2",c,c,,,,dy,ˀy,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
zryq,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 3",verb G,,,,,zrq,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,זריק,zrq,verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
"""dM"";","Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 4",No data,,,,,,,,,,,,,דם;,None,No data,
wmsyy(,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 5",c,V,,,,w_,syˁ,,,,,,,ומסייע,syy(,conjunction | V,
lyh;,"Masekhet: 71035, Page: 004, Side: 1, Line: 11, Word: 6",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
w(wd,"Masekhet: 71035, Page: 004, Side: 2, Line: 01, Word: 0",c,a,,,,w_,ˁwd,,,"and, also",still; again,,,ועוד,(wd,conjunction | adverb,"and, also | still; again"
qtny,"Masekhet: 71035, Page: 004, Side: 2, Line: 01, Word: 1",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
syp);,"Masekhet: 71035, Page: 004, Side: 2, Line: 01, Word: 2",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפא;,syp),noun sg. emphatic,end
)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 02, Word: 0",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)mrt,"Masekhet: 71035, Page: 004, Side: 2, Line: 02, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרת,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
b$l',"Masekhet: 71035, Page: 004, Side: 2, Line: 02, Word: 2",a,,,,,bšlmˀ,,,,it is all right,,,,בשל',b$lm),adverb,it is all right
"""bxT)'""","Masekhet: 71035, Page: 004, Side: 2, Line: 02, Word: 3",No data,,,,,,,,,,,,,בחטא',None,No data,
$pyr;,"Masekhet: 71035, Page: 004, Side: 2, Line: 02, Word: 4",A01,,,,,špyr,,,,beautiful,,,,שפיר;,$pyr,adjective singular absolute or construct,beautiful
)l),"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 0",c,,,,,ˀlˀ,,,,but rather,,,,אלא,)l),conjunction,but rather
)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 1",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)mrt,"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 2",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרת,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""b(wlh""","Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 3",No data,,,,,,,,,,,,,בעולה,None,No data,
cryk',"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 4",A02,,,,,ṣryk,,,,poor; needy,,,,צריכ',cryk,adjective singular determined,poor; needy
lmym';,"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 5",p02,verb G,,,,l_,ˀmr,,,to say,to command,to think,idiomatic and special usages:,למימ';,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
syp',"Masekhet: 71035, Page: 004, Side: 2, Line: 03, Word: 6",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפ',syp),noun sg. emphatic,end
wd)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 0",X,,,,,wdy,,,,"in reality, certainly",,,,ודאי,wd)y,X,"in reality, certainly"
msyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 1",V,,,,,syˁ,,,,,,,,מסייע,syy(,V,
lyh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 2",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
^ry$)^,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 3",noun sg. emphatic,,,,,"ryš, ryšˀ",,,,head; top; chief,,,,רישא,ry$),noun sg. emphatic,head; top; chief
m)y;,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 4",P01,,,,,mˀy,,,,what,,,,מאי;,m)y,preposition independent,what
"""hw)yl""","Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 5",No data,,,,,,,,,,,,,הואיל,None,No data,
wmsyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 6",c,V,,,,w_,syˁ,,,,,,,ומסייע,syy(,conjunction | V,
lyh,"Masekhet: 71035, Page: 004, Side: 2, Line: 04, Word: 7",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
syp),"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 0",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפא,syp),noun sg. emphatic,end
msyy(),"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 1",V,,,,,syˁ,,,,,,,,מסייעא,syy(,V,
lyh,"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 2",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
nmy,"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 3",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
ry$);,"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 4",noun sg. emphatic,,,,,"ryš, ryšˀ",,,,head; top; chief,,,,רישא;,ry$),noun sg. emphatic,head; top; chief
wsyp),"Masekhet: 71035, Page: 004, Side: 2, Line: 05, Word: 5",c,noun sg. emphatic,,,,w_,"syp, sypˀ",,,"and, also",end,,,וסיפא,syp),conjunction | noun sg. emphatic,"and, also | end"
wd)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 0",X,,,,,wdy,,,,"in reality, certainly",,,,ודאי,wd)y,X,"in reality, certainly"
msyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 1",V,,,,,syˁ,,,,,,,,מסייע,syy(,V,
lyh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 2",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
m)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 3",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
$n),"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 4",verb G,,,,,šny,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
"""hlnh""","Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 5",No data,,,,,,,,,,,,,הלנה,None,No data,
dq(byd,"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 6",c,verb G,,,,dy,ˁbd,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,דקעביד,(bd,conjunction | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""bydyM""","Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 7",No data,,,,,,,,,,,,,בידים,None,No data,
l),"Masekhet: 71035, Page: 004, Side: 2, Line: 06, Word: 8",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mhny,"Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 0",verb C,,,,,hny,,,,"to profit, to aid someone",w.,: to affect,,מהני,hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
"""zryqh""","Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 1",No data,,,,,,,,,,,,,זריקה,None,No data,
l)pwqy,"Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 2",p02,verb C,,,,l_,npq,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,לאפוקי,npq,preposition with pronominal suffix | verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
"""mydy","Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 3",No data,,,,,,,,,,,,,מידי,None,No data,
m(ylh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 4",No data,,,,,,,,,,,,,מעילה;,None,No data,
"mx$bh""","Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 5",No data,,,,,,,,,,,,,מחשבה,None,No data,
dl),"Masekhet: 71035, Page: 004, Side: 2, Line: 07, Word: 6",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
q(byd,"Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 0",verb G,,,,,ˁbd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,קעביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""bydyM""","Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 1",No data,,,,,,,,,,,,,בידים,None,No data,
mhny,"Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 2",verb C,,,,,hny,,,,"to profit, to aid someone",w.,: to affect,,מהני,hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
lyh,"Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""zryq'""","Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 4",No data,,,,,,,,,,,,,זריק',None,No data,
l)pwqy,"Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 5",p02,verb C,,,,l_,npq,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,לאפוקי,npq,preposition with pronominal suffix | verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
"""mydy","Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 6",No data,,,,,,,,,,,,,מידי,None,No data,
"m(ylh"";","Masekhet: 71035, Page: 004, Side: 2, Line: 08, Word: 7",No data,,,,,,,,,,,,,מעילה;,None,No data,
l)w,"Masekhet: 71035, Page: 004, Side: 2, Line: 10, Word: 0",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
)('g,"Masekhet: 71035, Page: 004, Side: 2, Line: 10, Word: 1",c,,,,,ˀp ˁl gb,,,,even though,,,,אע'ג,)p@(l@gb,conjunction,even though
dzrq;,"Masekhet: 71035, Page: 004, Side: 2, Line: 10, Word: 2",c,verb G,,,,dy,zrq,,,to throw,to disperse,(gram.) to use a disjunctive accent,,דזרק;,zrq,conjunction | verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
wmsyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 10, Word: 3",c,V,,,,w_,syˁ,,,,,,,ומסייע,syy(,conjunction | V,
lyh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 0",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
^l)^;,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 1",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
dl),"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 2",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
zrq;,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 3",verb G,,,,,zrq,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,זרק;,zrq,verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
)bl,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 4",No data,,,,,,,,,,,,,אבל,None,No data,
zrq,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 5",verb G,,,,,zrq,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,זרק,zrq,verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
m)y;,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 6",P01,,,,,mˀy,,,,what,,,,מאי;,m)y,preposition independent,what
hky,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 7",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy,"Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 8",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
"""d)yN""","Masekhet: 71035, Page: 004, Side: 2, Line: 11, Word: 9",No data,,,,,,,,,,,,,דאין,None,No data,
"""mw(ly'","Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 0",No data,,,,,,,,,,,,,מועלי',None,No data,
"bw"";","Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 1",No data,,,,,,,,,,,,,בו;,None,No data,
)m)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 2",c,,,,,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,,why?,,,,אמאי,)m)y,conjunction,why?
qtny,"Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 3",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
syp',"Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 4",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפ',syp),noun sg. emphatic,end
"""bqd$'","Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 5",No data,,,,,,,,,,,,,בקדש',None,No data,
"qly'""","Masekhet: 71035, Page: 004, Side: 2, Line: 12, Word: 6",No data,,,,,,,,,,,,,קלי',None,No data,
""")yN","Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 0",No data,,,,,,,,,,,,,אין,None,No data,
mw(l',"Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 1",No data,,,,,,,,,,,,,מועל',None,No data,
"bw"";","Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 2",No data,,,,,,,,,,,,,בו;,None,No data,
lyplwg,"Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 3",verb G,,,,,plg,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",ליפלוג,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
bry$),"Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 4",noun sg. emphatic,,,,,"ryš, ryšˀ",,,,head; top; chief,,,,ברישא,ry$),noun sg. emphatic,head; top; chief
wlytny,"Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 5",c,verb G,,,,w_,tny,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,וליתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
..;,"Masekhet: 71035, Page: 004, Side: 2, Line: 13, Word: 6",No data,,,,,,,,,,,,,;,None,No data,
hhy),"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 0",P01,,,,,hhyˀ,,,,that one (f.),,,,ההיא,hhy),preposition independent,that one (f.)
wd)y,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 1",X,,,,,wdy,,,,"in reality, certainly",,,,ודאי,wd)y,X,"in reality, certainly"
msyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 2",V,,,,,syˁ,,,,,,,,מסייע,syy(,V,
lyh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
lym),"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,לימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""hw)yl""","Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 5",No data,,,,,,,,,,,,,הואיל,None,No data,
wmsyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 6",c,V,,,,w_,syˁ,,,,,,,ומסייע,syy(,conjunction | V,
lyh,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 7",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
syp);,"Masekhet: 71035, Page: 004, Side: 2, Line: 15, Word: 8",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפא;,syp),noun sg. emphatic,end
msyy(,"Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 0",V,,,,,syˁ,,,,,,,,מסייע,syy(,V,
lyh,"Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 1",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
nmy,"Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 2",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
ry$);,"Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 3",noun sg. emphatic,,,,,"ryš, ryšˀ",,,,head; top; chief,,,,רישא;,ry$),noun sg. emphatic,head; top; chief
"""qd$'","Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 4",No data,,,,,,,,,,,,,קדש',None,No data,
"qly'""","Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 5",No data,,,,,,,,,,,,,קלי',None,No data,
psyq),"Masekhet: 71035, Page: 004, Side: 2, Line: 16, Word: 6",verb G,,,,,psq,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיקא,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
lyh;,"Masekhet: 71035, Page: 004, Side: 2, Line: 17, Word: 0",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
hk),"Masekhet: 71035, Page: 004, Side: 2, Line: 17, Word: 1",a,,,,,hkh,,,,here,,,,הכא,hk),adverb,here
l),"Masekhet: 71035, Page: 004, Side: 2, Line: 17, Word: 2",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
psyq),"Masekhet: 71035, Page: 004, Side: 2, Line: 17, Word: 3",verb G,,,,,psq,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,פסיקא,psq,verb peal,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
